-2.50E-02,-2.05E-01,-1.12E-01,4.98E-02
-1.52E-02,4.98E+00,4.95E+00,4.98E-02
-1.51E-02,4.94E+00,4.95E+00,4.98E-02
-1.51E-02,4.94E+00,4.95E+00,4.98E-02
-1.51E-02,4.90E+00,4.93E+00,-1.05E-02
-1.51E-02,5.02E+00,4.91E+00,4.98E-02
-1.50E-02,4.96E+00,-1.12E-01,1.10E-01
-1.50E-02,-1.24E-01,-1.12E-01,1.30E-01
-1.50E-02,-1.85E-01,-1.32E-01,2.97E-02
-1.50E-02,-1.24E-01,-3.18E-02,9.01E-02
-1.49E-02,-1.04E-01,-1.52E-01,1.10E-01
-1.49E-02,-1.24E-01,-1.12E-01,1.30E-01
-1.49E-02,-1.85E-01,-1.52E-01,4.98E-02
-1.49E-02,-1.24E-01,-1.52E-01,4.98E-02
-1.48E-02,-6.41E-02,-1.32E-01,1.30E-01
-1.48E-02,-1.24E-01,-1.93E-01,1.30E-01
-1.48E-02,-4.40E-02,-1.12E-01,6.99E-02
-1.48E-02,-1.24E-01,-7.20E-02,9.01E-02
-1.47E-02,-1.85E-01,-9.21E-02,4.98E-02
-1.47E-02,-2.05E-01,-1.12E-01,1.30E-01
-1.47E-02,-1.24E-01,-5.19E-02,-1.05E-02
-1.47E-02,-1.24E-01,-7.20E-02,4.98E-02
-1.46E-02,-1.85E-01,-7.20E-02,4.98E-02
-1.46E-02,-4.40E-02,-1.93E-01,4.98E-02
-1.46E-02,-6.41E-02,-1.72E-01,4.98E-02
-1.46E-02,-4.40E-02,-1.52E-01,4.98E-02
-1.45E-02,-1.45E-01,-9.21E-02,4.98E-02
-1.45E-02,-4.40E-02,-1.12E-01,-3.06E-02
-1.45E-02,-1.24E-01,-1.93E-01,4.98E-02
-1.45E-02,-8.42E-02,-3.18E-02,9.65E-03
-1.44E-02,-1.04E-01,-1.12E-01,-1.05E-02
-1.44E-02,-1.24E-01,-1.12E-01,4.98E-02
-1.44E-02,-1.45E-01,-1.72E-01,6.99E-02
-1.44E-02,-1.24E-01,-7.20E-02,9.01E-02
-1.43E-02,-1.24E-01,-1.93E-01,9.65E-03
-1.43E-02,-1.24E-01,-1.93E-01,1.30E-01
-1.43E-02,-1.45E-01,-1.72E-01,-3.06E-02
-1.43E-02,-1.65E-01,-1.52E-01,4.98E-02
-1.42E-02,-1.65E-01,-7.20E-02,-1.05E-02
-1.42E-02,-1.24E-01,-1.12E-01,4.98E-02
-1.42E-02,-1.24E-01,-1.32E-01,1.10E-01
-1.42E-02,-1.24E-01,-1.52E-01,4.98E-02
-1.41E-02,-1.24E-01,-1.12E-01,2.97E-02
-1.41E-02,-2.05E-01,-1.93E-01,4.98E-02
-1.41E-02,-4.40E-02,-1.93E-01,-1.05E-02
-1.41E-02,-1.65E-01,-3.18E-02,9.65E-03
-1.40E-02,-1.85E-01,-1.12E-01,6.99E-02
-1.40E-02,-2.05E-01,-1.12E-01,4.98E-02
-1.40E-02,-1.65E-01,-3.18E-02,1.10E-01
-1.40E-02,-1.24E-01,-1.52E-01,4.98E-02
-1.39E-02,-1.45E-01,-1.12E-01,4.98E-02
-1.39E-02,3.64E-02,-1.12E-01,1.30E-01
-1.39E-02,-1.24E-01,-1.72E-01,1.30E-01
-1.39E-02,-8.42E-02,-1.52E-01,-3.06E-02
-1.38E-02,-6.41E-02,-1.12E-01,1.10E-01
-1.38E-02,-2.05E-01,-1.93E-01,1.30E-01
-1.38E-02,-2.05E-01,-9.21E-02,9.01E-02
-1.38E-02,-1.65E-01,-3.18E-02,9.01E-02
-1.37E-02,-1.24E-01,8.44E-03,4.98E-02
-1.37E-02,-1.24E-01,-3.18E-02,4.98E-02
-1.37E-02,-1.24E-01,-1.52E-01,4.98E-02
-1.37E-02,-1.65E-01,-1.52E-01,1.30E-01
-1.36E-02,-1.04E-01,-1.52E-01,1.10E-01
-1.36E-02,-1.24E-01,-1.12E-01,-3.06E-02
-1.36E-02,-2.25E-01,-1.72E-01,1.30E-01
-1.36E-02,-8.42E-02,-7.20E-02,9.01E-02
-1.35E-02,-6.41E-02,-1.72E-01,1.50E-01
-1.35E-02,-1.24E-01,-1.93E-01,-3.06E-02
-1.35E-02,-6.41E-02,-1.12E-01,2.97E-02
-1.35E-02,-8.42E-02,-1.12E-01,9.01E-02
-1.34E-02,-6.41E-02,-1.32E-01,6.99E-02
-1.34E-02,-1.24E-01,-1.12E-01,4.98E-02
-1.34E-02,-1.24E-01,-1.52E-01,4.98E-02
-1.34E-02,-8.42E-02,-1.12E-01,9.01E-02
-1.33E-02,-2.05E-01,-1.32E-01,1.10E-01
-1.33E-02,-2.05E-01,-1.93E-01,1.30E-01
-1.33E-02,-1.24E-01,-5.19E-02,9.01E-02
-1.33E-02,-8.42E-02,-1.12E-01,1.70E-01
-1.32E-02,-1.65E-01,-1.32E-01,4.98E-02
-1.32E-02,-4.40E-02,-1.12E-01,1.30E-01
-1.32E-02,-1.45E-01,-7.20E-02,-3.06E-02
-1.32E-02,-4.40E-02,-1.52E-01,9.01E-02
-1.31E-02,-4.40E-02,-1.12E-01,9.01E-02
-1.31E-02,-4.40E-02,-1.12E-01,1.30E-01
-1.31E-02,-4.40E-02,-1.72E-01,4.98E-02
-1.31E-02,-1.24E-01,-1.12E-01,9.01E-02
-1.30E-02,-1.24E-01,-1.12E-01,2.97E-02
-1.30E-02,-4.40E-02,-1.12E-01,4.98E-02
-1.30E-02,-1.45E-01,-1.32E-01,4.98E-02
-1.30E-02,-1.65E-01,-1.52E-01,1.30E-01
-1.29E-02,-6.41E-02,-1.12E-01,9.01E-02
-1.29E-02,-1.24E-01,-1.12E-01,1.30E-01
-1.29E-02,-1.85E-01,-1.52E-01,6.99E-02
-1.29E-02,-1.65E-01,-7.20E-02,4.98E-02
-1.28E-02,-1.85E-01,-9.21E-02,4.98E-02
-1.28E-02,-2.05E-01,-1.12E-01,1.30E-01
-1.28E-02,-1.24E-01,-1.72E-01,2.97E-02
-1.28E-02,-1.24E-01,-1.52E-01,9.01E-02
-1.27E-02,-1.24E-01,-1.72E-01,4.98E-02
-1.27E-02,-1.24E-01,-1.12E-01,1.30E-01
-1.27E-02,-1.24E-01,-1.12E-01,2.97E-02
-1.27E-02,-1.24E-01,-1.12E-01,1.30E-01
-1.26E-02,-1.45E-01,-9.21E-02,-1.05E-02
-1.26E-02,-4.40E-02,-1.12E-01,1.30E-01
-1.26E-02,-1.24E-01,-1.52E-01,1.10E-01
-1.26E-02,-8.42E-02,2.38E+00,9.01E-02
-1.25E-02,-8.42E-02,4.93E+00,4.98E-02
-1.25E-02,-1.24E-01,5.03E+00,1.30E-01
-1.25E-02,-3.81E-03,4.95E+00,6.99E-02
-1.25E-02,-1.65E-01,4.99E+00,9.01E-02
-1.24E-02,-1.24E-01,4.95E+00,1.10E-01
-1.24E-02,-4.40E-02,4.95E+00,1.30E-01
-1.24E-02,-1.04E-01,4.95E+00,6.99E-02
-1.24E-02,-8.42E-02,4.99E+00,9.01E-02
-1.23E-02,-1.45E-01,4.95E+00,1.10E-01
-1.23E-02,-1.24E-01,4.95E+00,1.30E-01
-1.23E-02,-4.40E-02,4.93E+00,6.99E-02
-1.23E-02,-1.24E-01,4.91E+00,4.98E-02
-1.22E-02,-1.04E-01,4.95E+00,4.98E-02
-1.22E-02,-1.24E-01,4.95E+00,4.98E-02
-1.22E-02,-1.24E-01,5.01E+00,1.10E-01
-1.22E-02,-8.42E-02,4.95E+00,9.01E-02
-1.21E-02,-1.04E-01,4.93E+00,6.99E-02
-1.21E-02,-1.24E-01,4.95E+00,1.30E-01
-1.21E-02,-4.40E-02,4.95E+00,2.97E-02
-1.21E-02,-1.65E-01,4.95E+00,9.01E-02
-1.20E-02,-6.41E-02,4.95E+00,4.98E-02
-1.20E-02,-4.40E-02,4.87E+00,4.98E-02
-1.20E-02,-1.04E-01,4.95E+00,-1.05E-02
-1.20E-02,-8.42E-02,4.91E+00,1.30E-01
-1.19E-02,-1.24E-01,5.01E+00,1.30E-01
-1.19E-02,-1.24E-01,4.95E+00,1.30E-01
-1.19E-02,-1.24E-01,4.95E+00,6.99E-02
-1.19E-02,-4.40E-02,4.91E+00,1.30E-01
-1.18E-02,-4.40E-02,4.95E+00,1.70E-01
-1.18E-02,-1.24E-01,4.87E+00,4.98E-02
-1.18E-02,-4.40E-02,4.95E+00,9.65E-03
-1.18E-02,-1.24E-01,4.95E+00,4.98E-02
-1.17E-02,-1.04E-01,4.95E+00,6.99E-02
-1.17E-02,-1.24E-01,4.87E+00,4.98E-02
-1.17E-02,-3.81E-03,4.95E+00,9.01E-02
-1.17E-02,-1.24E-01,4.91E+00,9.65E-03
-1.16E-02,-8.42E-02,4.93E+00,1.10E-01
-1.16E-02,-1.24E-01,4.95E+00,4.98E-02
-1.16E-02,-1.45E-01,5.01E+00,1.91E-01
-1.16E-02,-4.40E-02,4.95E+00,9.01E-02
-1.15E-02,-4.40E-02,4.99E+00,6.99E-02
-1.15E-02,-4.40E-02,5.03E+00,1.30E-01
-1.15E-02,-4.40E-02,4.95E+00,1.10E-01
-1.15E-02,-1.24E-01,4.91E+00,9.65E-03
-1.14E-02,-6.41E-02,4.89E+00,9.01E-02
-1.14E-02,-1.24E-01,4.95E+00,4.98E-02
-1.14E-02,-6.41E-02,5.01E+00,1.10E-01
-1.14E-02,-4.40E-02,4.87E+00,9.01E-02
-1.13E-02,1.63E-02,4.95E+00,1.30E-01
-1.13E-02,-1.24E-01,5.03E+00,1.30E-01
-1.13E-02,-4.40E-02,5.01E+00,2.97E-02
-1.13E-02,-8.42E-02,4.95E+00,9.01E-02
-1.12E-02,-6.41E-02,4.95E+00,4.98E-02
-1.12E-02,3.64E-02,4.87E+00,4.98E-02
-1.12E-02,-3.81E-03,5.03E+00,9.01E-02
-1.12E-02,-8.42E-02,4.87E+00,9.65E-03
-1.11E-02,1.63E-02,5.01E+00,6.99E-02
-1.11E-02,-1.24E-01,4.87E+00,4.98E-02
-1.11E-02,-6.41E-02,4.97E+00,9.65E-03
-1.11E-02,-8.42E-02,4.99E+00,9.01E-02
-1.10E-02,-4.40E-02,4.95E+00,1.30E-01
-1.10E-02,-1.24E-01,5.03E+00,2.11E-01
-1.10E-02,-1.85E-01,5.07E+00,1.30E-01
-1.10E-02,-8.42E-02,4.87E+00,9.01E-02
-1.09E-02,-8.42E-02,4.95E+00,6.99E-02
-1.09E-02,-1.24E-01,4.95E+00,1.30E-01
-1.09E-02,-2.05E-01,4.95E+00,-9.09E-02
-1.09E-02,-3.81E-03,4.91E+00,4.98E-02
-1.08E-02,-6.41E-02,4.95E+00,4.98E-02
-1.08E-02,-4.40E-02,4.95E+00,4.98E-02
-1.08E-02,-6.41E-02,4.95E+00,6.99E-02
-1.08E-02,-1.24E-01,4.91E+00,9.01E-02
-1.07E-02,-1.24E-01,4.93E+00,9.01E-02
-1.07E-02,-4.40E-02,4.95E+00,1.30E-01
-1.07E-02,-3.81E-03,4.89E+00,4.98E-02
-1.07E-02,-3.81E-03,4.95E+00,9.01E-02
-1.06E-02,-4.40E-02,4.97E+00,1.10E-01
-1.06E-02,-1.24E-01,4.95E+00,4.98E-02
-1.06E-02,-1.24E-01,4.93E+00,6.99E-02
-1.06E-02,-8.42E-02,4.95E+00,9.01E-02
-1.05E-02,-8.42E-02,4.95E+00,6.99E-02
-1.05E-02,-2.05E-01,4.95E+00,4.98E-02
-1.05E-02,-4.40E-02,4.93E+00,1.10E-01
-1.05E-02,-4.40E-02,4.95E+00,9.01E-02
-1.04E-02,-1.04E-01,5.03E+00,6.99E-02
-1.04E-02,-4.40E-02,4.95E+00,4.98E-02
-1.04E-02,-1.04E-01,4.99E+00,1.30E-01
-1.04E-02,-4.40E-02,4.95E+00,9.01E-02
-1.03E-02,-1.24E-01,4.93E+00,1.10E-01
-1.03E-02,-1.24E-01,5.03E+00,4.98E-02
-1.03E-02,-6.41E-02,4.93E+00,4.98E-02
-1.03E-02,-4.40E-02,4.95E+00,1.30E-01
-1.02E-02,-4.40E-02,4.97E+00,9.65E-03
-1.02E-02,-4.40E-02,4.95E+00,-3.06E-02
-1.02E-02,-4.40E-02,4.87E+00,1.30E-01
-1.02E-02,-1.24E-01,4.95E+00,1.30E-01
-1.01E-02,-1.04E-01,4.87E+00,1.30E-01
-1.01E-02,-1.24E-01,4.95E+00,1.30E-01
-1.01E-02,-2.39E-02,4.89E+00,6.99E-02
-1.01E-02,-4.40E-02,4.87E+00,9.01E-02
-1.00E-02,-3.81E-03,-1.93E-01,1.10E-01
-1.00E-02,5.02E+00,-1.12E-01,-3.06E-02
-9.98E-03,4.86E+00,-7.20E-02,9.01E-02
-9.95E-03,5.02E+00,-3.18E-02,9.01E-02
-9.93E-03,4.96E+00,-1.72E-01,9.01E-02
-9.90E-03,5.02E+00,-3.18E-02,1.30E-01
-9.88E-03,5.06E+00,-1.93E-01,1.50E-01
-9.85E-03,4.98E+00,-1.52E-01,1.30E-01
-9.83E-03,4.98E+00,-9.21E-02,1.10E-01
-9.80E-03,4.94E+00,-1.12E-01,1.30E-01
-9.78E-03,5.00E+00,-1.32E-01,6.99E-02
-9.75E-03,5.02E+00,-1.93E-01,9.65E-03
-9.73E-03,5.06E+00,-1.93E-01,1.10E-01
-9.70E-03,4.86E+00,-1.12E-01,4.98E-02
-9.68E-03,4.92E+00,-5.19E-02,6.99E-02
-9.65E-03,4.94E+00,-1.93E-01,4.98E-02
-9.63E-03,5.00E+00,-1.52E-01,1.10E-01
-9.60E-03,5.02E+00,-1.93E-01,4.98E-02
-9.58E-03,4.96E+00,-1.32E-01,4.98E-02
-9.55E-03,4.98E+00,-3.18E-02,1.30E-01
-9.53E-03,4.96E+00,-1.32E-01,6.99E-02
-9.50E-03,5.02E+00,-3.18E-02,-3.06E-02
-9.48E-03,4.90E+00,-9.21E-02,1.10E-01
-9.45E-03,4.94E+00,-1.12E-01,9.01E-02
-9.43E-03,4.94E+00,-1.12E-01,1.10E-01
-9.40E-03,4.94E+00,-2.73E-01,4.98E-02
-9.38E-03,4.94E+00,-1.12E-01,4.98E-02
-9.35E-03,5.02E+00,-1.52E-01,9.01E-02
-9.33E-03,4.92E+00,-1.72E-01,4.98E-02
-9.30E-03,5.02E+00,-1.12E-01,4.98E-02
-9.28E-03,4.96E+00,-1.12E-01,1.10E-01
-9.25E-03,4.90E+00,-1.12E-01,4.98E-02
-9.23E-03,4.94E+00,-1.32E-01,2.97E-02
-9.20E-03,5.02E+00,-1.12E-01,1.30E-01
-9.18E-03,4.96E+00,-7.20E-02,6.99E-02
-9.15E-03,4.94E+00,-1.12E-01,4.98E-02
-9.13E-03,5.00E+00,-1.32E-01,6.99E-02
-9.10E-03,5.02E+00,-1.12E-01,4.98E-02
-9.08E-03,5.02E+00,-1.72E-01,1.30E-01
-9.05E-03,4.98E+00,-3.18E-02,1.30E-01
-9.03E-03,5.04E+00,-7.20E-02,2.31E-01
-9.00E-03,4.94E+00,-1.12E-01,1.30E-01
-8.98E-03,4.94E+00,-1.52E-01,4.98E-02
-8.95E-03,4.98E+00,-3.18E-02,9.01E-02
-8.93E-03,4.96E+00,-1.12E-01,4.98E-02
-8.90E-03,4.94E+00,-2.73E-01,4.98E-02
-8.88E-03,4.94E+00,-1.93E-01,6.99E-02
-8.85E-03,4.98E+00,-1.12E-01,9.01E-02
-8.83E-03,4.96E+00,-1.12E-01,4.98E-02
-8.80E-03,4.94E+00,-1.12E-01,1.30E-01
-8.78E-03,5.02E+00,-9.21E-02,1.10E-01
-8.75E-03,4.98E+00,-7.20E-02,1.70E-01
-8.73E-03,4.94E+00,-1.12E-01,2.97E-02
-8.70E-03,4.94E+00,-1.12E-01,1.30E-01
-8.68E-03,5.00E+00,-9.21E-02,6.99E-02
-8.65E-03,4.94E+00,-1.12E-01,4.98E-02
-8.63E-03,4.96E+00,-1.32E-01,4.98E-02
-8.60E-03,4.86E+00,-1.12E-01,4.98E-02
-8.58E-03,4.98E+00,-1.93E-01,6.99E-02
-8.55E-03,5.06E+00,-1.12E-01,4.98E-02
-8.53E-03,5.02E+00,-9.21E-02,1.30E-01
-8.50E-03,4.94E+00,-1.12E-01,4.98E-02
-8.48E-03,5.00E+00,-1.12E-01,6.99E-02
-8.45E-03,4.94E+00,-1.12E-01,9.01E-02
-8.43E-03,4.98E+00,-1.52E-01,6.99E-02
-8.40E-03,4.86E+00,-1.12E-01,4.98E-02
-8.38E-03,4.90E+00,-5.19E-02,6.99E-02
-8.35E-03,4.94E+00,-3.18E-02,9.65E-03
-8.33E-03,4.92E+00,-1.12E-01,-1.05E-02
-8.30E-03,5.02E+00,-3.18E-02,4.98E-02
-8.28E-03,4.90E+00,-5.19E-02,1.30E-01
-8.25E-03,4.94E+00,-1.52E-01,1.30E-01
-8.23E-03,4.96E+00,-1.12E-01,4.98E-02
-8.20E-03,4.94E+00,-1.93E-01,4.98E-02
-8.18E-03,5.02E+00,-1.12E-01,4.98E-02
-8.15E-03,5.02E+00,-7.20E-02,1.30E-01
-8.13E-03,4.94E+00,-9.21E-02,6.99E-02
-8.10E-03,5.10E+00,-1.12E-01,1.30E-01
-8.08E-03,4.96E+00,-1.52E-01,1.10E-01
-8.05E-03,4.94E+00,-1.12E-01,9.01E-02
-8.03E-03,4.94E+00,-1.32E-01,6.99E-02
-8.00E-03,5.02E+00,-3.18E-02,1.30E-01
-7.98E-03,5.02E+00,-1.72E-01,2.11E-01
-7.95E-03,4.98E+00,-1.12E-01,4.98E-02
-7.93E-03,4.94E+00,-3.18E-02,4.98E-02
-7.90E-03,5.02E+00,-1.12E-01,4.98E-02
-7.88E-03,4.88E+00,-2.33E-01,1.30E-01
-7.85E-03,4.98E+00,-1.52E-01,4.98E-02
-7.83E-03,5.02E+00,-1.12E-01,1.10E-01
-7.80E-03,5.02E+00,-1.12E-01,1.30E-01
-7.78E-03,4.98E+00,-9.21E-02,9.01E-02
-7.75E-03,4.94E+00,-1.12E-01,9.01E-02
-7.73E-03,5.02E+00,-1.72E-01,4.31E+00
-7.70E-03,4.86E+00,4.86E-02,4.31E+00
-7.68E-03,5.00E+00,-9.21E-02,4.23E+00
-7.65E-03,4.90E+00,-1.12E-01,4.19E+00
-7.63E-03,4.94E+00,-1.12E-01,4.35E+00
-7.60E-03,4.86E+00,-1.12E-01,4.31E+00
-7.58E-03,4.86E+00,-1.12E-01,4.25E+00
-7.55E-03,4.94E+00,2.46E+00,4.19E+00
-7.53E-03,5.02E+00,4.95E+00,4.29E+00
-7.50E-03,4.94E+00,4.95E+00,4.31E+00
-7.48E-03,4.96E+00,5.03E+00,4.23E+00
-7.45E-03,4.98E+00,4.95E+00,4.23E+00
-7.43E-03,5.06E+00,4.95E+00,4.31E+00
-7.40E-03,4.86E+00,4.95E+00,4.23E+00
-7.38E-03,4.96E+00,4.89E+00,4.33E+00
-7.35E-03,4.94E+00,5.03E+00,4.27E+00
-7.33E-03,5.00E+00,4.95E+00,4.21E+00
-7.30E-03,4.94E+00,5.03E+00,4.23E+00
-7.28E-03,4.96E+00,4.95E+00,4.23E+00
-7.25E-03,4.98E+00,4.99E+00,4.23E+00
-7.23E-03,5.00E+00,4.89E+00,4.29E+00
-7.20E-03,4.94E+00,4.95E+00,4.23E+00
-7.18E-03,5.00E+00,4.95E+00,4.17E+00
-7.15E-03,4.98E+00,4.99E+00,4.39E+00
-7.13E-03,4.82E+00,4.95E+00,4.31E+00
-7.10E-03,4.86E+00,4.95E+00,4.23E+00
-7.08E-03,4.92E+00,4.95E+00,4.27E+00
-7.05E-03,4.90E+00,4.99E+00,4.31E+00
-7.03E-03,4.90E+00,5.01E+00,4.23E+00
-7.00E-03,4.94E+00,4.87E+00,4.23E+00
-6.98E-03,4.86E+00,4.89E+00,4.29E+00
-6.95E-03,5.02E+00,4.99E+00,4.27E+00
-6.93E-03,4.90E+00,4.93E+00,4.23E+00
-6.90E-03,4.78E+00,4.95E+00,4.23E+00
-6.88E-03,4.94E+00,4.89E+00,4.23E+00
-6.85E-03,4.90E+00,4.95E+00,4.31E+00
-6.83E-03,4.94E+00,4.85E+00,4.27E+00
-6.80E-03,4.94E+00,5.11E+00,4.23E+00
-6.78E-03,4.90E+00,4.99E+00,4.27E+00
-6.75E-03,4.94E+00,4.95E+00,4.23E+00
-6.73E-03,4.92E+00,4.95E+00,4.23E+00
-6.70E-03,4.94E+00,4.95E+00,4.23E+00
-6.68E-03,5.00E+00,4.95E+00,4.25E+00
-6.65E-03,4.90E+00,4.87E+00,4.23E+00
-6.63E-03,4.88E+00,4.95E+00,4.17E+00
-6.60E-03,5.02E+00,4.95E+00,4.31E+00
-6.58E-03,4.94E+00,5.01E+00,4.23E+00
-6.55E-03,4.98E+00,5.03E+00,4.27E+00
-6.53E-03,4.96E+00,4.95E+00,4.29E+00
-6.50E-03,5.02E+00,4.95E+00,4.23E+00
-6.48E-03,4.94E+00,4.95E+00,4.21E+00
-6.45E-03,4.98E+00,4.87E+00,4.27E+00
-6.43E-03,4.92E+00,5.01E+00,4.23E+00
-6.40E-03,4.94E+00,4.95E+00,4.15E+00
-6.38E-03,5.02E+00,4.99E+00,4.31E+00
-6.35E-03,4.98E+00,4.95E+00,4.27E+00
-6.33E-03,5.08E+00,4.95E+00,4.29E+00
-6.30E-03,5.02E+00,4.95E+00,4.23E+00
-6.28E-03,4.94E+00,4.91E+00,4.27E+00
-6.25E-03,4.98E+00,4.99E+00,4.27E+00
-6.23E-03,4.94E+00,4.93E+00,4.17E+00
-6.20E-03,5.02E+00,4.95E+00,4.23E+00
-6.18E-03,4.96E+00,4.97E+00,4.23E+00
-6.15E-03,4.90E+00,4.99E+00,4.19E+00
-6.13E-03,4.94E+00,5.03E+00,4.25E+00
-6.10E-03,4.94E+00,4.87E+00,4.23E+00
-6.08E-03,4.96E+00,4.95E+00,4.29E+00
-6.05E-03,4.98E+00,4.99E+00,4.19E+00
-6.03E-03,4.94E+00,4.95E+00,4.23E+00
-6.00E-03,4.94E+00,4.95E+00,4.23E+00
-5.98E-03,4.92E+00,4.97E+00,4.29E+00
-5.95E-03,4.94E+00,4.95E+00,4.19E+00
-5.93E-03,4.94E+00,4.93E+00,4.23E+00
-5.90E-03,4.86E+00,4.95E+00,4.31E+00
-5.88E-03,4.94E+00,5.01E+00,4.21E+00
-5.85E-03,4.94E+00,4.99E+00,4.15E+00
-5.83E-03,4.94E+00,4.95E+00,4.23E+00
-5.80E-03,4.94E+00,5.03E+00,4.31E+00
-5.78E-03,4.94E+00,5.01E+00,4.29E+00
-5.75E-03,4.98E+00,4.95E+00,4.23E+00
-5.73E-03,5.00E+00,4.95E+00,4.21E+00
-5.70E-03,4.94E+00,4.95E+00,4.31E+00
-5.68E-03,4.96E+00,4.89E+00,4.31E+00
-5.65E-03,4.98E+00,4.95E+00,4.23E+00
-5.63E-03,4.96E+00,4.97E+00,4.29E+00
-5.60E-03,4.94E+00,4.95E+00,4.23E+00
-5.58E-03,4.88E+00,4.99E+00,4.23E+00
-5.55E-03,4.94E+00,4.91E+00,4.19E+00
-5.53E-03,4.88E+00,4.89E+00,4.29E+00
-5.50E-03,4.86E+00,4.95E+00,4.23E+00
-5.48E-03,4.94E+00,4.89E+00,4.31E+00
-5.45E-03,4.98E+00,4.91E+00,4.19E+00
-5.43E-03,4.94E+00,4.93E+00,4.29E+00
-5.40E-03,4.86E+00,4.87E+00,4.15E+00
-5.38E-03,4.96E+00,4.87E+00,4.23E+00
-5.35E-03,4.98E+00,4.99E+00,4.19E+00
-5.33E-03,5.00E+00,4.95E+00,4.23E+00
