-2.50E-02,-2.05E-01,-1.12E-01,4.98E-02
1.48E-02,4.94E+00,4.85E+00,-7.08E-02
1.49E-02,4.94E+00,4.95E+00,9.01E-02
1.49E-02,4.94E+00,4.95E+00,-1.05E-02
1.49E-02,4.94E+00,4.95E+00,1.30E-01
1.49E-02,4.90E+00,4.97E+00,4.98E-02
1.50E-02,5.02E+00,4.91E+00,9.01E-02
1.50E-02,4.92E+00,-1.12E-01,6.99E-02
1.50E-02,-4.40E-02,-3.18E-02,4.98E-02
1.50E-02,-1.45E-01,-1.52E-01,-1.05E-02
1.51E-02,-2.05E-01,-1.12E-01,4.98E-02
1.51E-02,-1.24E-01,-7.20E-02,2.97E-02
1.51E-02,-1.24E-01,-1.12E-01,1.30E-01
1.51E-02,-1.45E-01,-1.32E-01,1.30E-01
1.52E-02,-1.24E-01,-1.52E-01,9.65E-03
1.52E-02,-1.45E-01,-1.12E-01,6.99E-02
1.52E-02,-2.05E-01,-3.18E-02,4.98E-02
1.52E-02,-1.24E-01,-2.33E-01,-1.05E-02
1.53E-02,-8.42E-02,-7.20E-02,1.30E-01
1.53E-02,-2.05E-01,-1.72E-01,4.98E-02
1.53E-02,-4.40E-02,-1.12E-01,1.30E-01
1.53E-02,-1.24E-01,-5.19E-02,-1.05E-02
1.54E-02,-1.24E-01,-1.12E-01,9.01E-02
1.54E-02,-1.24E-01,-9.21E-02,6.99E-02
1.54E-02,-1.24E-01,-1.12E-01,4.98E-02
1.54E-02,-1.24E-01,-1.72E-01,9.01E-02
1.55E-02,-1.24E-01,-1.52E-01,4.98E-02
1.55E-02,-1.04E-01,-1.12E-01,4.98E-02
1.55E-02,-4.40E-02,-1.12E-01,4.98E-02
1.55E-02,-1.24E-01,-1.32E-01,-3.06E-02
1.56E-02,-1.65E-01,-7.20E-02,9.01E-02
1.56E-02,-3.81E-03,-5.19E-02,6.99E-02
1.56E-02,-2.05E-01,-3.18E-02,4.98E-02
1.56E-02,-8.42E-02,-3.18E-02,4.98E-02
1.57E-02,-8.42E-02,-1.52E-01,1.30E-01
1.57E-02,-1.45E-01,-1.93E-01,1.30E-01
1.57E-02,-1.24E-01,-1.12E-01,4.98E-02
1.57E-02,-1.45E-01,-1.12E-01,1.30E-01
1.58E-02,-1.24E-01,-1.12E-01,9.01E-02
1.58E-02,-1.04E-01,-7.20E-02,1.91E-01
1.58E-02,-1.24E-01,-3.18E-02,4.98E-02
1.58E-02,-1.85E-01,-5.19E-02,9.01E-02
1.59E-02,-4.40E-02,-7.20E-02,4.98E-02
1.59E-02,-4.40E-02,-1.72E-01,4.98E-02
1.59E-02,-2.05E-01,-1.12E-01,-3.06E-02
1.59E-02,-1.24E-01,-1.32E-01,9.01E-02
1.60E-02,-1.24E-01,-1.12E-01,9.01E-02
1.60E-02,-1.85E-01,-1.32E-01,1.30E-01
1.60E-02,-1.24E-01,-3.18E-02,1.30E-01
1.60E-02,-1.85E-01,-1.32E-01,4.98E-02
1.61E-02,-1.24E-01,-7.20E-02,9.01E-02
1.61E-02,-6.41E-02,-5.19E-02,1.30E-01
1.61E-02,-1.24E-01,-1.12E-01,4.98E-02
1.61E-02,-1.45E-01,-1.52E-01,1.70E-01
1.62E-02,-1.24E-01,-1.52E-01,9.01E-02
1.62E-02,-1.24E-01,-1.72E-01,4.98E-02
1.62E-02,-4.40E-02,-1.12E-01,4.98E-02
1.62E-02,-1.04E-01,-5.19E-02,4.98E-02
1.63E-02,-1.24E-01,-1.12E-01,9.01E-02
1.63E-02,-1.24E-01,-1.12E-01,6.99E-02
1.63E-02,-1.24E-01,-1.12E-01,1.30E-01
1.63E-02,-8.42E-02,-5.19E-02,4.98E-02
1.64E-02,-8.42E-02,-1.12E-01,4.98E-02
1.64E-02,-6.41E-02,-1.12E-01,6.99E-02
1.64E-02,-1.24E-01,-1.12E-01,1.30E-01
1.64E-02,-1.04E-01,-1.12E-01,6.99E-02
1.65E-02,-8.42E-02,-1.52E-01,9.65E-03
1.65E-02,-8.42E-02,-3.18E-02,6.99E-02
1.65E-02,-1.24E-01,-1.12E-01,4.98E-02
1.65E-02,-1.04E-01,-7.20E-02,6.99E-02
1.66E-02,-1.24E-01,-1.52E-01,4.98E-02
1.66E-02,-3.81E-03,-5.19E-02,-3.06E-02
1.66E-02,-4.40E-02,-1.12E-01,4.98E-02
1.66E-02,-1.24E-01,-1.17E-02,4.98E-02
1.67E-02,-8.42E-02,-7.20E-02,4.98E-02
1.67E-02,-1.24E-01,-1.12E-01,4.98E-02
1.67E-02,-2.05E-01,-1.12E-01,2.11E-01
1.67E-02,-1.24E-01,-1.12E-01,1.10E-01
1.68E-02,-8.42E-02,-3.18E-02,1.70E-01
1.68E-02,-1.04E-01,-5.19E-02,-3.06E-02
1.68E-02,-1.24E-01,-1.12E-01,1.30E-01
1.68E-02,-1.24E-01,-9.21E-02,1.30E-01
1.69E-02,-1.24E-01,-1.52E-01,9.01E-02
1.69E-02,-1.04E-01,-9.21E-02,9.01E-02
1.69E-02,-2.05E-01,-1.93E-01,4.98E-02
1.69E-02,-2.05E-01,-5.19E-02,1.10E-01
1.70E-02,-1.24E-01,-1.12E-01,1.30E-01
1.70E-02,-1.04E-01,-1.12E-01,2.97E-02
1.70E-02,3.64E-02,-1.12E-01,1.30E-01
1.70E-02,-1.24E-01,-1.12E-01,6.99E-02
1.71E-02,-4.40E-02,-1.12E-01,9.01E-02
1.71E-02,-6.41E-02,-1.12E-01,1.30E-01
1.71E-02,-1.24E-01,-3.18E-02,1.30E-01
1.71E-02,-6.41E-02,-1.12E-01,4.98E-02
1.72E-02,-1.24E-01,-1.12E-01,4.98E-02
1.72E-02,-6.41E-02,-9.21E-02,1.10E-01
1.72E-02,-4.40E-02,-1.12E-01,4.98E-02
1.72E-02,-1.24E-01,-3.18E-02,4.98E-02
1.73E-02,-8.42E-02,-1.93E-01,1.30E-01
1.73E-02,-6.41E-02,-5.19E-02,1.10E-01
1.73E-02,-1.24E-01,-1.93E-01,1.30E-01
1.73E-02,-6.41E-02,-1.32E-01,4.98E-02
1.74E-02,-8.42E-02,-7.20E-02,4.98E-02
1.74E-02,-6.41E-02,-1.52E-01,9.01E-02
1.74E-02,-1.24E-01,-1.12E-01,-3.06E-02
1.74E-02,-1.24E-01,-1.72E-01,1.10E-01
1.75E-02,-1.65E-01,2.42E+00,1.30E-01
1.75E-02,-1.04E-01,4.93E+00,1.50E-01
1.75E-02,-1.24E-01,4.87E+00,4.98E-02
1.75E-02,-6.41E-02,4.93E+00,1.30E-01
1.76E-02,-1.65E-01,4.99E+00,4.98E-02
1.76E-02,-1.24E-01,4.97E+00,1.30E-01
1.76E-02,-4.40E-02,5.03E+00,1.30E-01
1.76E-02,-1.04E-01,5.01E+00,2.97E-02
1.77E-02,-4.40E-02,4.99E+00,4.98E-02
1.77E-02,-8.42E-02,4.97E+00,6.99E-02
1.77E-02,-1.24E-01,4.87E+00,4.98E-02
1.77E-02,-1.04E-01,4.95E+00,1.91E-01
1.78E-02,-8.42E-02,4.91E+00,1.30E-01
1.78E-02,-6.41E-02,4.95E+00,6.99E-02
1.78E-02,-4.40E-02,4.87E+00,1.30E-01
1.78E-02,1.63E-02,4.99E+00,1.10E-01
1.79E-02,-1.24E-01,4.99E+00,9.65E-03
1.79E-02,-1.04E-01,4.91E+00,4.98E-02
1.79E-02,-1.24E-01,4.95E+00,4.98E-02
1.79E-02,-1.04E-01,4.95E+00,1.10E-01
1.80E-02,-8.42E-02,4.95E+00,9.01E-02
1.80E-02,-1.65E-01,4.95E+00,1.10E-01
1.80E-02,-4.40E-02,4.95E+00,4.98E-02
1.80E-02,-1.85E-01,5.03E+00,1.30E-01
1.81E-02,-1.24E-01,5.03E+00,9.65E-03
1.81E-02,-1.24E-01,4.85E+00,6.99E-02
1.81E-02,-1.24E-01,4.95E+00,4.98E-02
1.81E-02,-1.45E-01,4.93E+00,1.10E-01
1.82E-02,-8.42E-02,4.95E+00,9.01E-02
1.82E-02,-1.04E-01,5.01E+00,4.98E-02
1.82E-02,-1.24E-01,5.03E+00,1.30E-01
1.82E-02,-1.04E-01,4.89E+00,1.30E-01
1.83E-02,-1.24E-01,4.99E+00,9.01E-02
1.83E-02,-1.85E-01,4.95E+00,6.99E-02
1.83E-02,3.64E-02,4.95E+00,1.30E-01
1.83E-02,-6.41E-02,4.95E+00,1.10E-01
1.84E-02,-4.40E-02,4.95E+00,1.30E-01
1.84E-02,-1.04E-01,4.93E+00,6.99E-02
1.84E-02,-4.40E-02,4.95E+00,1.30E-01
1.84E-02,-1.04E-01,5.01E+00,4.98E-02
1.85E-02,-8.42E-02,4.87E+00,1.30E-01
1.85E-02,-6.41E-02,4.95E+00,6.99E-02
1.85E-02,-1.24E-01,4.95E+00,1.30E-01
1.85E-02,-6.41E-02,4.95E+00,1.70E-01
1.86E-02,-1.24E-01,4.95E+00,1.30E-01
1.86E-02,-1.24E-01,4.89E+00,1.10E-01
1.86E-02,-1.24E-01,5.03E+00,-3.06E-02
1.86E-02,-1.85E-01,4.95E+00,4.98E-02
1.87E-02,-1.24E-01,4.95E+00,9.01E-02
1.87E-02,-4.40E-02,4.93E+00,1.10E-01
1.87E-02,-1.24E-01,4.95E+00,1.30E-01
1.87E-02,-1.24E-01,4.95E+00,4.98E-02
1.88E-02,-1.24E-01,4.99E+00,1.30E-01
1.88E-02,-8.42E-02,4.95E+00,6.99E-02
1.88E-02,-2.05E-01,4.87E+00,1.30E-01
1.88E-02,-1.85E-01,5.03E+00,1.10E-01
1.89E-02,-8.42E-02,4.99E+00,1.30E-01
1.89E-02,-6.41E-02,4.93E+00,4.98E-02
1.89E-02,-1.24E-01,4.95E+00,1.30E-01
1.89E-02,-1.85E-01,4.93E+00,1.10E-01
1.90E-02,-1.24E-01,4.99E+00,4.98E-02
1.90E-02,-1.04E-01,4.97E+00,1.10E-01
1.90E-02,-1.24E-01,4.95E+00,4.98E-02
1.90E-02,-8.42E-02,4.95E+00,1.30E-01
1.91E-02,-8.42E-02,4.95E+00,1.30E-01
1.91E-02,-4.40E-02,4.95E+00,4.98E-02
1.91E-02,-1.24E-01,4.87E+00,4.98E-02
1.91E-02,-6.41E-02,4.89E+00,1.10E-01
1.92E-02,-8.42E-02,4.95E+00,9.01E-02
1.92E-02,-6.41E-02,4.87E+00,9.01E-02
1.92E-02,-4.40E-02,4.95E+00,1.30E-01
1.92E-02,-4.40E-02,4.91E+00,6.99E-02
1.93E-02,-4.40E-02,4.95E+00,9.65E-03
1.93E-02,-1.24E-01,4.89E+00,6.99E-02
1.93E-02,-1.24E-01,4.95E+00,4.98E-02
1.93E-02,-6.41E-02,4.95E+00,1.10E-01
1.94E-02,-4.40E-02,4.99E+00,4.98E-02
1.94E-02,-6.41E-02,4.93E+00,1.10E-01
1.94E-02,3.64E-02,4.95E+00,4.98E-02
1.94E-02,-6.41E-02,4.99E+00,1.10E-01
1.95E-02,-8.42E-02,4.91E+00,9.01E-02
1.95E-02,-4.40E-02,5.03E+00,6.99E-02
1.95E-02,-1.24E-01,4.87E+00,4.98E-02
1.95E-02,-4.40E-02,4.95E+00,1.30E-01
1.96E-02,-4.40E-02,4.91E+00,9.01E-02
1.96E-02,-8.42E-02,4.95E+00,4.98E-02
1.96E-02,-4.40E-02,5.03E+00,1.30E-01
1.96E-02,-4.40E-02,5.01E+00,9.01E-02
1.97E-02,-1.24E-01,4.91E+00,9.01E-02
1.97E-02,-4.40E-02,4.89E+00,6.99E-02
1.97E-02,-1.24E-01,4.95E+00,4.98E-02
1.97E-02,-6.41E-02,4.95E+00,1.50E-01
1.98E-02,-8.42E-02,4.95E+00,9.01E-02
1.98E-02,-1.24E-01,4.91E+00,1.30E-01
1.98E-02,-1.24E-01,4.87E+00,1.30E-01
1.98E-02,-4.40E-02,4.91E+00,1.10E-01
1.99E-02,-1.24E-01,4.91E+00,4.98E-02
1.99E-02,-4.40E-02,4.97E+00,9.01E-02
1.99E-02,-1.24E-01,4.95E+00,1.30E-01
1.99E-02,-1.65E-01,4.97E+00,1.10E-01
2.00E-02,-4.40E-02,4.91E+00,9.01E-02
2.00E-02,-1.04E-01,-2.33E-01,4.98E-02
2.00E-02,4.94E+00,-1.12E-01,-3.06E-02
2.00E-02,5.00E+00,-1.12E-01,9.01E-02
2.01E-02,4.94E+00,-7.20E-02,9.65E-03
2.01E-02,5.00E+00,-1.32E-01,4.98E-02
2.01E-02,4.94E+00,-1.12E-01,1.30E-01
2.01E-02,4.94E+00,-1.12E-01,6.99E-02
2.02E-02,4.94E+00,-1.12E-01,2.11E-01
2.02E-02,4.96E+00,-9.21E-02,4.98E-02
2.02E-02,4.94E+00,-1.12E-01,1.30E-01
2.02E-02,4.94E+00,-2.33E-01,-1.05E-02
2.03E-02,4.98E+00,-1.12E-01,4.98E-02
2.03E-02,4.98E+00,-9.21E-02,6.99E-02
2.03E-02,4.94E+00,-1.93E-01,4.98E-02
2.03E-02,4.92E+00,-3.18E-02,4.98E-02
2.04E-02,4.90E+00,-1.52E-01,4.98E-02
2.04E-02,4.94E+00,-7.20E-02,2.97E-02
2.04E-02,4.94E+00,-3.18E-02,-3.06E-02
2.04E-02,5.00E+00,-9.21E-02,2.97E-02
2.05E-02,5.02E+00,-1.12E-01,4.98E-02
2.05E-02,5.00E+00,-9.21E-02,1.50E-01
2.05E-02,4.94E+00,-1.12E-01,4.98E-02
2.05E-02,4.94E+00,-9.21E-02,1.10E-01
2.06E-02,4.98E+00,-1.12E-01,1.30E-01
2.06E-02,5.00E+00,-1.32E-01,2.97E-02
2.06E-02,4.86E+00,-3.18E-02,4.98E-02
2.06E-02,4.94E+00,-1.32E-01,1.10E-01
2.07E-02,4.94E+00,-1.12E-01,1.30E-01
2.07E-02,4.88E+00,-7.20E-02,4.98E-02
2.07E-02,4.94E+00,-1.12E-01,4.98E-02
2.07E-02,5.02E+00,-1.12E-01,4.98E-02
2.08E-02,4.98E+00,-1.93E-01,9.65E-03
2.08E-02,4.88E+00,-1.72E-01,4.98E-02
2.08E-02,5.02E+00,-1.12E-01,-3.06E-02
2.08E-02,4.94E+00,-5.19E-02,2.97E-02
2.09E-02,5.02E+00,-1.12E-01,9.01E-02
2.09E-02,5.06E+00,-1.72E-01,1.10E-01
2.09E-02,4.94E+00,-1.12E-01,4.98E-02
2.09E-02,5.00E+00,-1.93E-01,1.30E-01
2.10E-02,4.98E+00,-7.20E-02,9.01E-02
2.10E-02,4.94E+00,-7.20E-02,1.70E-01
2.10E-02,4.94E+00,-3.18E-02,4.98E-02
2.10E-02,4.96E+00,-7.20E-02,4.98E-02
2.11E-02,4.98E+00,-7.20E-02,9.01E-02
2.11E-02,4.96E+00,-9.21E-02,4.98E-02
2.11E-02,4.94E+00,-3.18E-02,4.98E-02
2.11E-02,4.96E+00,-1.12E-01,1.10E-01
2.12E-02,4.98E+00,-1.12E-01,4.98E-02
2.12E-02,4.90E+00,-1.12E-01,1.10E-01
2.12E-02,5.02E+00,-3.18E-02,2.11E-01
2.12E-02,4.92E+00,-9.21E-02,6.99E-02
2.13E-02,4.94E+00,-1.12E-01,1.30E-01
2.13E-02,4.98E+00,-1.12E-01,4.98E-02
2.13E-02,4.94E+00,-1.12E-01,-3.06E-02
2.13E-02,4.96E+00,-3.18E-02,9.01E-02
2.14E-02,4.94E+00,-1.12E-01,4.98E-02
2.14E-02,4.94E+00,-1.72E-01,9.65E-03
2.14E-02,4.86E+00,-1.12E-01,1.30E-01
2.14E-02,4.94E+00,-1.32E-01,1.10E-01
2.15E-02,4.98E+00,-1.12E-01,4.98E-02
2.15E-02,4.94E+00,-9.21E-02,6.99E-02
2.15E-02,5.02E+00,-2.73E-01,1.30E-01
2.15E-02,4.94E+00,-9.21E-02,4.98E-02
2.16E-02,5.02E+00,-1.52E-01,1.30E-01
2.16E-02,5.04E+00,-1.12E-01,9.01E-02
2.16E-02,5.02E+00,-3.18E-02,1.30E-01
2.16E-02,5.00E+00,-1.12E-01,9.65E-03
2.17E-02,4.94E+00,-7.20E-02,9.65E-03
2.17E-02,5.10E+00,-5.19E-02,6.99E-02
2.17E-02,4.94E+00,-1.12E-01,2.11E-01
2.17E-02,4.94E+00,-1.12E-01,1.70E-01
2.18E-02,4.98E+00,-1.12E-01,4.98E-02
2.18E-02,5.08E+00,-5.19E-02,4.98E-02
2.18E-02,4.94E+00,-1.12E-01,1.30E-01
2.18E-02,4.88E+00,-1.12E-01,4.98E-02
2.19E-02,4.94E+00,-7.20E-02,-3.06E-02
2.19E-02,4.96E+00,-9.21E-02,2.97E-02
2.19E-02,4.94E+00,-3.18E-02,1.30E-01
2.19E-02,4.94E+00,-3.18E-02,9.65E-03
2.20E-02,4.94E+00,-1.12E-01,1.30E-01
2.20E-02,4.94E+00,-3.18E-02,4.98E-02
2.20E-02,4.86E+00,-1.12E-01,1.30E-01
2.20E-02,4.94E+00,-5.19E-02,1.10E-01
2.21E-02,4.90E+00,-7.20E-02,1.30E-01
2.21E-02,4.92E+00,-1.12E-01,1.10E-01
2.21E-02,5.02E+00,-3.18E-02,4.98E-02
2.21E-02,4.92E+00,-9.21E-02,6.99E-02
2.22E-02,5.02E+00,-1.12E-01,4.98E-02
2.22E-02,4.88E+00,-1.12E-01,6.99E-02
2.22E-02,4.94E+00,-1.12E-01,4.98E-02
2.22E-02,5.00E+00,-3.18E-02,-1.05E-02
2.23E-02,4.98E+00,8.44E-03,4.98E-02
2.23E-02,5.00E+00,-1.12E-01,4.31E+00
2.23E-02,4.94E+00,-1.12E-01,4.31E+00
2.23E-02,4.94E+00,-5.19E-02,4.25E+00
2.24E-02,4.98E+00,-1.52E-01,4.23E+00
2.24E-02,4.88E+00,-5.19E-02,4.23E+00
2.24E-02,4.94E+00,-1.12E-01,4.23E+00
2.24E-02,4.94E+00,-5.19E-02,4.31E+00
2.25E-02,5.06E+00,2.46E+00,4.19E+00
2.25E-02,4.90E+00,5.01E+00,4.31E+00
2.25E-02,4.86E+00,4.95E+00,4.23E+00
2.25E-02,5.00E+00,4.89E+00,4.31E+00
2.26E-02,4.98E+00,4.99E+00,4.35E+00
2.26E-02,4.94E+00,4.95E+00,4.33E+00
2.26E-02,4.94E+00,5.03E+00,4.23E+00
2.26E-02,4.92E+00,5.01E+00,4.29E+00
2.27E-02,4.98E+00,4.99E+00,4.27E+00
2.27E-02,4.96E+00,4.93E+00,4.29E+00
2.27E-02,4.94E+00,5.03E+00,4.31E+00
2.27E-02,5.00E+00,4.97E+00,4.29E+00
2.28E-02,5.02E+00,4.95E+00,4.23E+00
2.28E-02,4.88E+00,4.95E+00,4.19E+00
2.28E-02,4.94E+00,4.95E+00,4.39E+00
2.28E-02,4.96E+00,5.01E+00,4.25E+00
2.29E-02,4.90E+00,4.95E+00,4.27E+00
2.29E-02,5.00E+00,4.95E+00,4.23E+00
2.29E-02,4.94E+00,5.03E+00,4.23E+00
2.29E-02,5.00E+00,4.93E+00,4.25E+00
2.30E-02,5.02E+00,4.95E+00,4.23E+00
2.30E-02,5.00E+00,5.03E+00,4.31E+00
2.30E-02,4.94E+00,4.95E+00,4.23E+00
2.30E-02,4.88E+00,5.03E+00,4.33E+00
2.31E-02,4.90E+00,4.91E+00,4.27E+00
2.31E-02,4.94E+00,4.95E+00,4.29E+00
2.31E-02,5.02E+00,4.95E+00,4.23E+00
2.31E-02,4.96E+00,4.97E+00,4.25E+00
2.32E-02,4.94E+00,4.91E+00,4.23E+00
2.32E-02,4.88E+00,4.93E+00,4.31E+00
2.32E-02,4.94E+00,4.95E+00,4.23E+00
2.32E-02,4.94E+00,5.01E+00,4.29E+00
2.33E-02,4.98E+00,4.95E+00,4.19E+00
2.33E-02,4.94E+00,5.01E+00,4.17E+00
2.33E-02,4.94E+00,4.95E+00,4.31E+00
2.33E-02,4.90E+00,5.01E+00,4.15E+00
2.34E-02,4.86E+00,4.91E+00,4.27E+00
2.34E-02,4.88E+00,4.95E+00,4.23E+00
2.34E-02,5.02E+00,4.95E+00,4.23E+00
2.34E-02,5.00E+00,5.03E+00,4.27E+00
2.35E-02,4.94E+00,5.03E+00,4.27E+00
2.35E-02,5.00E+00,4.97E+00,4.29E+00
2.35E-02,4.94E+00,4.95E+00,4.15E+00
2.35E-02,4.88E+00,4.95E+00,4.25E+00
2.36E-02,4.94E+00,4.95E+00,4.23E+00
2.36E-02,4.96E+00,5.01E+00,4.11E+00
2.36E-02,5.02E+00,5.03E+00,4.23E+00
2.36E-02,4.98E+00,4.97E+00,4.25E+00
2.37E-02,4.94E+00,4.95E+00,4.23E+00
2.37E-02,4.98E+00,4.93E+00,4.27E+00
2.37E-02,4.94E+00,4.95E+00,4.23E+00
2.37E-02,5.00E+00,4.95E+00,4.23E+00
2.38E-02,4.98E+00,4.95E+00,4.31E+00
2.38E-02,4.88E+00,4.95E+00,4.27E+00
2.38E-02,4.94E+00,5.03E+00,4.23E+00
2.38E-02,5.02E+00,4.95E+00,4.23E+00
2.39E-02,4.94E+00,4.99E+00,4.19E+00
2.39E-02,4.98E+00,4.95E+00,4.23E+00
2.39E-02,4.86E+00,4.95E+00,4.31E+00
2.39E-02,4.94E+00,4.89E+00,4.23E+00
2.40E-02,4.94E+00,4.99E+00,4.23E+00
2.40E-02,5.02E+00,4.99E+00,4.31E+00
2.40E-02,4.94E+00,4.95E+00,4.23E+00
2.40E-02,4.88E+00,5.01E+00,4.23E+00
2.41E-02,4.94E+00,4.91E+00,4.27E+00
2.41E-02,4.98E+00,4.95E+00,4.23E+00
2.41E-02,5.02E+00,4.79E+00,4.23E+00
2.41E-02,4.98E+00,5.01E+00,4.17E+00
2.42E-02,4.98E+00,4.95E+00,4.27E+00
2.42E-02,4.96E+00,5.03E+00,4.23E+00
2.42E-02,4.86E+00,5.03E+00,4.31E+00
2.42E-02,4.92E+00,4.97E+00,4.31E+00
2.43E-02,4.98E+00,4.95E+00,4.23E+00
2.43E-02,4.94E+00,4.95E+00,4.29E+00
2.43E-02,4.86E+00,4.87E+00,4.23E+00
2.43E-02,4.88E+00,4.95E+00,4.23E+00
2.44E-02,4.94E+00,4.95E+00,4.23E+00
2.44E-02,5.06E+00,4.93E+00,4.27E+00
2.44E-02,5.02E+00,4.87E+00,4.31E+00
2.44E-02,4.94E+00,5.03E+00,4.23E+00
2.45E-02,5.02E+00,4.99E+00,4.31E+00
2.45E-02,5.02E+00,4.95E+00,4.15E+00
2.45E-02,5.02E+00,4.95E+00,4.31E+00
2.45E-02,4.88E+00,5.01E+00,4.23E+00
2.46E-02,4.94E+00,4.99E+00,4.19E+00
2.46E-02,4.92E+00,4.95E+00,4.23E+00
2.46E-02,4.94E+00,4.87E+00,4.23E+00
2.46E-02,5.02E+00,4.95E+00,4.25E+00
2.47E-02,4.98E+00,4.91E+00,4.19E+00
2.47E-02,4.94E+00,4.95E+00,4.29E+00
2.47E-02,4.94E+00,4.95E+00,4.15E+00
2.47E-02,4.94E+00,4.95E+00,4.25E+00
2.48E-02,4.90E+00,5.03E+00,4.23E+00
2.48E-02,4.94E+00,4.99E+00,4.23E+00
2.48E-02,4.94E+00,4.95E+00,4.98E-02
2.48E-02,4.92E+00,4.95E+00,-1.05E-02
2.49E-02,4.90E+00,4.95E+00,9.01E-02
2.49E-02,4.96E+00,4.89E+00,6.99E-02
2.49E-02,5.02E+00,4.95E+00,-3.06E-02
2.49E-02,4.86E+00,4.91E+00,4.98E-02
2.50E-02,4.98E+00,4.91E+00,9.01E-02
2.50E-02,4.88E+00,-9.21E-02,6.99E-02
